ID,ID2,Latitude,Longitude,Elevation,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12,Rad01,Rad02,Rad03,Rad04,Rad05,Rad06,Rad07,Rad08,Rad09,Rad10,Rad11,Rad12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD01,NFFD02,NFFD03,NFFD04,NFFD05,NFFD06,NFFD07,NFFD08,NFFD09,NFFD10,NFFD11,NFFD12,PAS01,PAS02,PAS03,PAS04,PAS05,PAS06,PAS07,PAS08,PAS09,PAS10,PAS11,PAS12,Eref01,Eref02,Eref03,Eref04,Eref05,Eref06,Eref07,Eref08,Eref09,Eref10,Eref11,Eref12,CMD01,CMD02,CMD03,CMD04,CMD05,CMD06,CMD07,CMD08,CMD09,CMD10,CMD11,CMD12,RH01,RH02,RH03,RH04,RH05,RH06,RH07,RH08,RH09,RH10,RH11,RH12
S02,Sweetwater River,32.89928,-116.5849,1168,15.1,16.2,14.5,19.4,22.6,30.8,33,33.3,29.7,21.8,18.9,16,2.9,2.1,2.4,5.2,6.9,11.6,14,14.3,12,6.2,4.4,2.4,9,9.1,8.5,12.3,14.8,21.2,23.5,23.8,20.8,14,11.6,9.2,73,112,237,34,22,2,2,4,13,17,63,21,13,15.4,19.8,24.4,25.5,29.1,27.5,26.4,22.7,18.6,14.9,13.4,7,6,6,1,0,0,0,0,0,0,1,6,130,123,114,223,305,485,572,581,474,280,200,139,284,244,298,181,118,13,3,3,21,139,196,270,0,0,0,3,11,103,171,181,105,7,1,1,23,19,22,27,30,30,31,31,30,29,25,22,1,1,2,0,0,0,0,0,0,0,0,0,51,63,79,113,146,194,207,193,144,92,63,53,0,0,0,79,124,193,206,189,131,75,0,32,61,56,61,56,53,47,48,48,50,53,55,56
S07,West Fork Mojave River,34.28425,-117.375389,1092,14.5,16.7,15.6,20.3,23.5,31.2,32.6,32.8,28.5,20,17.9,14.9,3.2,2.8,3,5.9,8.2,13.2,14.8,15.6,13.4,7.6,5.8,3.6,8.8,9.8,9.3,13.1,15.8,22.2,23.7,24.2,21,13.8,11.8,9.3,112,59,133,21,13,2,0,1,3,33,67,27,8.6,12,17.1,22.5,25,28.9,27.6,25.4,20.4,15,10.6,9,7,5,5,1,0,0,0,0,0,0,1,6,126,140,138,244,338,516,579,594,478,274,206,141,288,226,271,160,91,9,3,2,20,145,190,268,0,0,0,5,18,132,178,194,108,7,2,1,24,21,24,28,30,30,31,31,30,30,27,25,1,0,1,0,0,0,0,0,0,0,0,0,47,62,81,115,148,192,200,183,130,79,55,49,0,3,0,94,135,190,199,182,127,46,0,23,63,56,60,56,54,50,51,53,56,62,62,58
S08,Redwood Creek,36.69096,-118.909607,1682,11,10,9.1,14.1,18.3,26,28.9,28.5,25.2,16.1,13.6,10.3,-1.9,-2.7,-1.9,1,5,11.1,11.8,11.7,9.1,2.2,1.1,-.5,4.5,3.7,3.6,7.6,11.6,18.6,20.3,20.1,17.2,9.2,7.3,4.9,214,106,219,109,29,2,1,1,2,72,146,74,9.7,14,19,24.8,27.2,31.1,31,28.6,24,18.3,13.1,10.1,22,25,25,4,0,0,0,0,0,2,6,19,36,23,26,90,209,406,475,468,365,143,86,42,421,397,448,314,204,37,13,16,63,275,321,403,0,0,0,0,3,55,86,83,38,1,0,0,10,7,10,18,28,30,31,31,29,21,18,14,10,8,27,4,0,0,0,0,0,0,4,2,38,43,57,87,118,157,177,159,116,67,43,35,0,0,0,0,90,155,176,158,114,0,0,0,57,57,62,58,59,56,52,52,53,56,60,55
S10,North Fork Middle Fork Tule,36.20081,-118.650917,1288,11.8,12.1,11.3,17.5,21.7,29.3,31.9,31.4,28.1,18.9,15.5,11.7,1.7,1,1.9,5,7.6,13.8,14.8,14.7,12.2,5.6,4.5,2.9,6.8,6.6,6.6,11.2,14.6,21.6,23.4,23,20.1,12.2,10,7.3,173,104,215,119,36,1,0,0,1,55,122,49,9,13.3,18.8,24.4,27,31,30.2,27.5,22.7,17.1,12.1,9.8,12,12,11,1,0,0,0,0,0,1,2,10,73,63,68,187,301,497,568,558,453,226,155,89,352,316,356,210,121,11,3,4,26,187,241,328,0,0,0,2,10,114,167,158,89,3,0,0,20,16,21,27,30,30,31,31,30,28,25,23,3,2,4,0,0,0,0,0,0,0,1,1,38,46,60,98,135,173,192,171,126,74,46,36,0,0,0,0,99,172,192,171,125,19,0,0,67,64,69,61,57,56,52,54,54,59,65,64
S11,Mill Creek,34.07808,-116.87558,1990,9.2,10.9,9.4,15,18,26,26.9,26.9,22.9,15.7,12.6,10.1,-3.5,-4.6,-4.1,-.9,2.2,8,10.3,10.2,7,1.1,-1,-3.3,2.9,3.1,2.7,7.1,10.1,17,18.6,18.6,15,8.4,5.8,3.4,114,77,230,23,50,1,1,2,15,45,79,31,15,17.4,21.8,25.6,27.6,31.4,30,28.7,25.6,21.4,17.3,15.1,34,28,32,5,0,0,0,0,0,3,10,28,20,19,18,79,166,359,421,421,300,124,56,25,472,412,478,329,238,62,28,32,109,298,367,450,0,0,0,0,1,31,47,50,18,1,0,0,7,4,5,11,21,29,31,31,28,18,12,7,10,7,47,1,1,0,0,0,0,0,4,2,39,50,63,98,125,167,169,156,113,72,47,41,0,0,0,74,75,165,168,154,98,27,0,14,56,48,54,50,51,48,52,52,53,54,56,50
S15,Rock Creek,43.37876,-122.952072,1168,8.9,9.8,10.1,12.8,15.9,20.3,25.7,28.1,23.7,14.8,10.1,8.6,1.9,1,.9,2.1,4.8,8.3,10,11,10.1,5.4,2.7,2.6,5.4,5.4,5.5,7.5,10.3,14.3,17.9,19.6,16.9,10.1,6.4,5.6,135,232,243,150,175,114,12,3,148,277,550,952,4.7,7.7,11.8,15.4,18.8,21.2,26,22.4,15.7,8.3,4.7,2.8,18,16,14,4,0,0,0,0,0,1,8,16,48,43,49,87,172,279,399,452,357,168,67,54,393,349,389,317,234,121,38,21,68,246,348,381,1,0,1,2,5,10,34,71,35,3,1,1,20,16,18,21,27,30,31,31,30,28,22,22,5,8,10,6,4,0,0,0,1,1,22,23,21,30,48,71,97,118,151,145,92,46,23,21,0,0,0,0,0,5,138,143,0,0,0,0,76,71,69,65,65,63,54,51,59,70,75,72
S16,O'Neil Creek,41.80979,-123.118874,1092,9.2,9.7,11.7,15.4,18.7,23.9,29.6,30.8,26.1,15.5,11.3,8.7,1.6,-.4,.2,2.3,5.2,8.4,11.6,13,10.9,5.7,3.5,2.6,5.4,4.7,5.9,8.8,12,16.2,20.6,21.9,18.5,10.6,7.4,5.7,87,108,89,38,33,13,4,1,32,99,302,377,5.9,9.2,14,18.1,21.2,24.5,26.5,23.2,17.5,11,6.6,4.4,18,19,13,3,0,0,0,0,0,1,6,15,48,33,56,122,218,334,484,525,405,183,87,54,394,370,376,276,194,78,11,7,43,229,319,380,1,0,1,3,8,22,93,126,58,4,1,1,19,12,15,21,28,30,31,31,30,28,23,22,3,5,3,1,0,0,0,0,0,0,8,9,24,33,57,85,115,144,176,161,105,50,27,22,0,0,0,47,83,132,172,160,73,0,0,0,74,66,62,58,58,54,50,50,56,68,74,70
S17,Deep Creek,41.66546,-123.113411,680,9.3,10.9,13.8,18.6,22.2,27.6,33.3,34.3,29.2,18.8,12.6,8.6,.7,-.5,.9,3.4,6.1,9.5,12.5,13.6,10.9,5.4,3.3,1.9,5,5.2,7.3,11,14.2,18.6,22.9,23.9,20.1,12.1,8,5.3,17,9,4,4,15,9,4,1,13,18,67,48,6.8,10,14.8,18.7,21.5,24.8,26.7,23.8,18.7,12.4,8,5.5,20,17,9,1,0,0,0,0,0,1,5,17,42,40,84,182,287,407,555,586,452,223,100,48,406,355,333,216,134,36,4,3,26,190,302,392,1,0,2,6,16,56,155,186,88,7,1,1,17,12,18,24,29,30,31,31,30,28,23,20,1,0,0,0,0,0,0,0,0,0,1,1,25,37,64,99,135,167,201,183,121,62,31,23,8,27,60,95,120,158,197,182,108,45,0,2,71,62,59,53,52,49,44,45,49,59,69,68
S18,Little Jameson Creek,39.74298,-120.70401,1593,7.1,8.4,9,15.1,18.2,25.5,28.4,29.1,25.1,14.8,10.6,7.7,-3.5,-4.3,-3.9,-1.5,2.7,7.5,7.4,7.5,6.3,.6,.2,-1.6,1.8,2.1,2.5,6.8,10.4,16.5,17.9,18.3,15.7,7.7,5.4,3.1,272,97,178,39,63,2,1,2,43,207,526,347,7.9,10.9,15.7,20.5,23,28.2,29.2,26.2,20.4,14.3,9.5,6.3,44,37,34,6,0,0,0,0,0,3,11,31,14,12,17,74,175,344,401,411,322,106,51,22,504,442,482,336,232,72,38,36,92,321,378,460,0,0,0,0,1,26,35,44,23,0,0,0,7,4,5,10,23,29,31,30,28,16,15,11,35,15,39,2,1,0,0,0,0,3,30,25,26,36,54,91,120,159,180,165,113,58,32,26,0,0,0,52,57,157,179,164,70,0,0,0,62,56,55,48,52,48,42,41,46,55,65,57
S29,Oregon Creek,39.39442,-121.083023,440,13.7,15.7,16,21.7,24.7,32.4,35.5,35.6,31.9,22.5,18.3,14.2,2.6,2.8,3.6,5.7,9,13.8,14,13.5,12.6,7.1,6.3,4.6,8.1,9.2,9.8,13.7,16.9,23.1,24.7,24.6,22.2,14.8,12.3,9.4,326,86,239,46,42,2,1,1,36,188,499,398,5.4,8.9,14.5,20,22.6,28.2,29.2,25.6,19.3,12.8,7.3,4.6,8,6,4,0,0,0,0,0,0,0,1,6,107,126,152,262,369,543,611,605,516,305,220,145,310,241,257,143,69,6,2,2,13,118,179,263,0,0,0,6,28,159,210,205,139,11,2,1,22,21,25,28,31,30,31,31,30,29,28,27,4,0,1,0,0,0,0,0,0,0,2,2,36,50,73,115,148,193,217,197,138,78,45,36,0,0,0,70,106,192,217,196,102,0,0,0,64,59,61,52,54,49,43,42,47,54,62,59
