ID,ID2,Latitude,Longitude,Elevation,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12,Rad01,Rad02,Rad03,Rad04,Rad05,Rad06,Rad07,Rad08,Rad09,Rad10,Rad11,Rad12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD01,NFFD02,NFFD03,NFFD04,NFFD05,NFFD06,NFFD07,NFFD08,NFFD09,NFFD10,NFFD11,NFFD12,PAS01,PAS02,PAS03,PAS04,PAS05,PAS06,PAS07,PAS08,PAS09,PAS10,PAS11,PAS12,Eref01,Eref02,Eref03,Eref04,Eref05,Eref06,Eref07,Eref08,Eref09,Eref10,Eref11,Eref12,CMD01,CMD02,CMD03,CMD04,CMD05,CMD06,CMD07,CMD08,CMD09,CMD10,CMD11,CMD12,RH01,RH02,RH03,RH04,RH05,RH06,RH07,RH08,RH09,RH10,RH11,RH12
S02,Sweetwater River,32.89928,-116.5849,1168,13.9,15,12.7,17.9,22.8,29,33.5,31.1,27.9,22.3,18.7,13.9,1.7,1.7,1.2,4.1,7.7,11.3,15.2,13.9,10.7,7.1,5.5,1.1,7.8,8.3,6.9,11,15.2,20.2,24.4,22.5,19.3,14.7,12.1,7.5,24,51,129,71,25,2,11,2,1,14,6,24,14.3,16.2,18.6,22.1,26,27.5,25.1,25.3,22.5,17.9,15.2,13.7,9,7,10,1,0,0,0,0,0,0,1,9,98,103,75,181,320,455,599,543,429,302,215,93,319,266,346,216,106,20,2,5,33,120,183,322,0,0,0,2,14,86,198,142,72,10,2,0,20,18,18,25,30,30,31,31,30,29,27,18,0,0,2,0,0,0,0,0,0,0,0,0,49,59,72,107,146,182,207,178,136,93,61,45,25,9,0,36,121,180,196,177,135,79,55,37,61,58,62,57,55,50,50,52,51,55,59,64
S07,West Fork Mojave River,34.28425,-117.375389,1092,13.7,15,13,17.6,23.5,28.7,33.8,30.6,27,20.6,18,13.8,2.5,2.3,1.7,5.4,9.1,12.7,16.7,15.1,12.5,9,6.9,2.1,8.1,8.7,7.4,11.5,16.3,20.7,25.2,22.9,19.8,14.8,12.4,8,75,97,109,99,35,4,2,1,1,9,5,37,9.8,12.9,16,19.7,25.3,27.6,24.9,24.8,20.4,14.7,10.9,9,8,7,8,1,0,0,0,0,0,0,1,8,106,111,85,194,352,470,626,553,442,305,225,105,310,257,332,203,81,16,1,4,29,118,175,309,0,0,0,2,22,95,225,152,81,11,3,0,22,20,20,27,31,30,31,31,30,31,29,21,1,1,1,0,0,0,0,0,0,0,0,0,45,57,71,100,146,174,203,168,123,78,53,40,0,0,0,1,110,170,200,166,122,70,48,14,64,59,63,62,57,54,53,56,58,64,65,69
S08,Redwood Creek,36.69096,-118.909607,1682,9.9,10.1,6.5,10.6,18.5,24.2,29.5,26.4,22.9,16.9,12.9,9.8,-2,-3.9,-3.2,1.8,6.6,11,14.2,11.8,8.5,4.4,2,-2.9,4,3.1,1.7,6.2,12.6,17.6,21.9,19.1,15.7,10.7,7.4,3.4,375,56,216,241,31,6,2,1,6,23,14,100,10.5,14.8,17.6,21.4,27.1,30.4,28.3,28.7,24.6,18.8,13.4,10.2,26,29,43,7,0,0,0,0,0,1,6,28,29,19,13,61,238,378,522,438,323,183,88,25,438,413,509,355,179,50,6,25,91,228,318,449,0,0,0,0,4,40,123,61,24,2,0,0,10,5,7,20,29,30,31,31,29,26,20,8,22,5,71,19,0,0,0,0,0,0,0,6,35,44,48,68,115,143,174,144,105,67,40,31,0,0,0,0,84,137,172,144,99,44,26,0,60,53,65,70,63,61,57,57,57,61,64,66
S10,North Fork Middle Fork Tule,36.20081,-118.650917,1288,10.7,11.8,8.8,14.1,21.6,27.6,32.7,29.5,25.7,19.4,14.4,11,1.2,0,.6,5.3,9.2,13.6,17.3,14.9,11.6,7.7,5.5,.7,5.9,5.9,4.7,9.7,15.4,20.6,25,22.2,18.6,13.5,9.9,5.8,284,57,198,211,22,5,1,0,6,25,10,83,9.9,14,17.5,21,27,30.2,27.4,27.5,23.2,17.4,12.4,9.8,15,14,18,2,0,0,0,0,0,0,2,15,57,52,37,146,324,467,617,531,409,266,153,57,377,334,415,250,102,17,1,6,41,152,243,374,0,0,0,1,15,94,217,130,60,6,0,0,18,14,17,27,31,30,31,31,30,30,27,17,8,1,13,2,0,0,0,0,0,0,0,2,35,46,52,78,129,160,189,157,114,72,41,31,0,0,0,0,108,155,188,157,108,47,31,0,68,61,72,71,62,60,57,58,58,64,71,74
S11,Mill Creek,34.07808,-116.87558,1990,8.5,9.4,7.1,12.5,18.2,23.6,27.9,24.7,21.4,16.4,12.7,8.6,-4.3,-4.7,-5.2,-1.3,3.2,7.8,12,9.8,6.1,2.2,0,-4.8,2.1,2.3,.9,5.6,10.7,15.7,19.9,17.3,13.8,9.3,6.4,1.9,60,87,128,125,46,2,10,2,2,16,6,39,16.2,18.2,20.8,23.3,28.1,30,27.5,28.1,25.6,21,17.6,15.2,42,35,52,9,0,0,0,0,0,2,8,41,15,14,10,52,183,320,463,380,264,147,67,15,496,435,532,372,226,89,16,53,139,270,349,495,0,0,0,0,2,18,76,29,12,1,0,0,6,4,3,10,24,29,31,31,28,21,15,5,7,12,56,13,1,0,0,0,0,0,0,4,37,46,55,86,125,151,172,143,107,73,46,35,0,0,0,0,78,149,162,141,105,57,40,16,55,51,56,55,54,53,54,56,54,56,59,60
S15,Rock Creek,43.37876,-122.952072,1168,8.5,8.9,7.7,12.6,18,21.8,27,25.5,23.3,16.3,8.9,8.1,2.7,-.7,.5,2.4,5.2,9.9,12.7,10.9,10.3,5.4,3.3,.4,5.6,4.1,4.1,7.5,11.6,15.8,19.8,18.2,16.8,10.8,6.1,4.3,749,230,309,187,147,99,6,6,65,56,754,535,3.7,8.7,10.8,15.9,19.3,22.7,24.8,22.4,16.5,9.7,3.5,3.9,17,22,22,4,0,0,0,0,0,1,9,22,51,27,30,88,208,324,460,409,354,188,62,34,388,386,433,316,204,86,16,38,69,223,357,423,1,0,1,2,7,19,74,43,34,4,1,0,22,12,16,22,28,30,31,31,30,28,23,16,23,14,29,7,2,0,0,0,0,0,33,23,19,30,40,69,109,123,152,129,90,51,20,18,0,0,0,0,0,24,146,124,25,0,0,0,80,67,75,67,60,64,58,57,61,65,81,76
S16,O'Neil Creek,41.80979,-123.118874,1092,7.9,9.6,8.2,14,20.7,25.5,30.7,28.2,25.1,17.7,10.4,8.1,1,-2.1,-.6,2.5,5.5,10.7,14.8,13,10.3,5.3,3,-.7,4.4,3.8,3.8,8.3,13.1,18.1,22.8,20.6,17.7,11.5,6.7,3.7,315,110,149,76,34,25,1,4,3,10,201,233,5.1,10.6,12.8,18.2,21.5,24.4,25.7,23,18.5,12.2,5.7,5.5,23,24,24,3,0,0,0,0,0,1,7,26,35,24,27,107,255,392,550,482,381,205,74,28,424,394,442,293,164,43,4,13,54,205,338,440,1,0,0,3,11,47,149,94,45,6,1,0,18,8,13,22,28,30,31,31,30,28,23,13,15,8,17,2,0,0,0,0,0,0,7,13,22,35,46,78,127,149,175,144,102,58,26,20,0,0,0,2,93,124,174,140,99,48,0,0,76,60,69,63,54,56,55,56,56,61,75,75
S17,Deep Creek,41.66546,-123.113411,680,8,10.8,10.3,17.1,24.1,29,34.5,31.7,28.2,20.8,11.7,8.1,.1,-2.2,0,3.6,6.3,11.7,15.7,13.5,10.1,5,2.8,-1.4,4.1,4.3,5.2,10.4,15.2,20.4,25.1,22.6,19.2,12.9,7.3,3.3,51,10,7,10,16,17,1,2,1,2,43,30,6,11.5,13.6,18.7,21.8,24.6,26,23.6,19.7,13.6,7.1,6.7,25,21,16,2,0,0,0,0,0,0,6,28,31,30,44,164,318,460,620,544,425,248,84,25,435,378,400,231,107,18,1,5,35,168,323,452,1,0,1,5,22,90,219,144,70,10,1,0,15,8,15,24,29,30,31,31,30,27,22,11,3,1,0,0,0,0,0,0,0,0,1,2,23,38,52,91,147,171,201,166,118,70,29,21,0,28,45,82,130,154,200,163,117,68,0,0,73,56,66,58,48,51,49,50,49,52,70,73
S18,Little Jameson Creek,39.74298,-120.70401,1593,7,7.9,5.8,11.5,19.1,24.5,30.1,26.7,23.4,17,10.1,6.5,-3,-5.4,-4.5,.2,3.6,8.5,11.5,9.1,6,1.6,-.3,-4.7,2,1.3,.6,5.9,11.4,16.5,20.8,17.9,14.7,9.3,4.9,.9,288,182,327,315,31,4,2,1,1,14,104,185,7.8,12.6,14.9,18.5,23.5,26.8,27.7,25.8,21.7,15.5,9,7.4,42,45,56,8,0,0,0,0,0,2,13,52,15,9,9,56,201,344,490,400,292,146,44,10,498,464,541,365,211,71,10,42,115,271,393,526,0,0,0,0,2,26,98,38,17,1,0,0,8,3,4,15,25,30,31,31,27,20,14,5,34,38,160,29,0,0,0,0,0,0,7,31,26,35,44,72,124,150,183,148,106,64,31,22,0,0,0,0,93,145,181,147,104,51,0,0,64,53,62,63,53,53,48,49,49,52,65,70
S29,Oregon Creek,39.39442,-121.083023,440,13.9,15.5,13.2,18.3,25.6,31.5,37.3,33.8,30.7,24.2,17.8,13.8,3,1.9,3.1,7.5,10.4,14.6,17.9,15,12.7,8.1,5.7,1.7,8.5,8.7,8.1,12.9,18,23,27.6,24.4,21.7,16.1,11.8,7.8,270,162,385,344,27,2,1,1,1,12,111,197,5.3,10.7,13.4,17.8,23.1,26.7,27.7,25.3,20.5,13.8,6.8,5.5,8,6,7,1,0,0,0,0,0,0,1,9,115,112,105,239,402,540,698,601,500,346,204,100,300,256,308,165,50,6,0,2,15,86,192,315,0,0,0,4,43,155,297,200,126,19,2,0,23,19,24,29,31,30,31,31,30,30,27,20,3,1,3,0,0,0,0,0,0,0,1,2,36,50,62,93,150,184,220,181,132,84,44,32,0,0,0,0,123,182,219,181,130,72,0,0,65,57,67,66,55,53,49,49,50,53,62,69
S32,Wawona,37.539,-119.653999,1214,12.6,13,9.7,14,22.2,27.7,33,29.8,26.9,20.2,15.8,12.7,-.2,-1.6,-1.3,3.5,7.5,11.9,15.5,12.7,9.3,5,3,-1,6.2,5.7,4.2,8.7,14.8,19.8,24.2,21.3,18.1,12.6,9.4,5.9,316,94,281,252,39,2,2,1,1,17,33,147,9.4,14.3,16.8,20.2,25.6,28.9,28,28.1,24.2,18.6,12.1,9.1,14,14,21,3,0,0,0,0,0,0,3,15,62,48,31,119,307,443,594,504,394,238,139,58,369,340,431,279,116,23,2,10,48,177,258,373,0,0,0,1,11,78,194,111,52,4,0,0,14,9,11,24,30,30,31,31,29,27,23,12,8,3,25,4,0,0,0,0,0,0,0,3,39,49,57,81,137,165,196,163,123,77,46,34,0,0,0,0,98,164,195,163,122,60,13,0,58,53,63,66,56,55,52,52,50,54,59,66
S36,Deer Creek,42.27411,-123.636169,393,9.2,12.2,12,17.7,23.8,28.3,33.2,31,28.1,20.6,11.5,8.8,1.4,-1.2,.4,3.3,6,10.1,12.1,9.7,6.7,2.8,2.9,-.4,5.3,5.5,6.2,10.5,14.9,19.2,22.6,20.3,17.4,11.7,7.2,4.2,502,177,215,106,56,29,1,3,6,19,379,358,4.3,10,12,17.4,20.1,22.7,23.9,21.6,17.8,11.8,5,4.7,18,15,12,1,0,0,0,0,0,1,6,23,46,45,60,167,309,425,546,475,372,211,84,34,398,345,368,228,115,29,4,15,59,200,324,424,1,0,1,5,20,67,145,88,41,6,1,0,19,10,16,24,29,30,31,31,28,23,22,14,18,5,6,1,0,0,0,0,0,0,11,16,23,39,57,94,144,169,200,168,120,70,28,21,0,0,0,0,88,140,199,165,114,50,0,0,73,56,62,55,48,49,44,42,41,47,71,74
