ID,ID2,Latitude,Longitude,Elevation,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12,Rad01,Rad02,Rad03,Rad04,Rad05,Rad06,Rad07,Rad08,Rad09,Rad10,Rad11,Rad12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD01,NFFD02,NFFD03,NFFD04,NFFD05,NFFD06,NFFD07,NFFD08,NFFD09,NFFD10,NFFD11,NFFD12,PAS01,PAS02,PAS03,PAS04,PAS05,PAS06,PAS07,PAS08,PAS09,PAS10,PAS11,PAS12,Eref01,Eref02,Eref03,Eref04,Eref05,Eref06,Eref07,Eref08,Eref09,Eref10,Eref11,Eref12,CMD01,CMD02,CMD03,CMD04,CMD05,CMD06,CMD07,CMD08,CMD09,CMD10,CMD11,CMD12,RH01,RH02,RH03,RH04,RH05,RH06,RH07,RH08,RH09,RH10,RH11,RH12
S02,Sweetwater River,32.89928,-116.5849,1168,14.2,12.9,15.6,18.4,21.3,25.9,30.9,31,28.6,22.9,16.2,12.9,1.6,.2,2.6,4.6,5.1,8.8,12.9,13.5,11.6,7.4,3.5,.5,7.9,6.5,9.1,11.5,13.2,17.3,21.9,22.2,20.1,15.2,9.8,6.7,24,110,108,61,39,3,3,1,9,37,124,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,12,5,1,0,0,0,0,0,0,2,12,100,62,132,195,258,370,524,534,453,316,150,75,317,318,278,203,162,55,6,6,26,108,246,347,0,0,0,2,5,36,124,133,89,13,0,0,19,14,23,26,28,30,31,31,30,30,23,17,0,2,0,0,0,0,0,0,0,0,1,1,50,54,84,109,142,165,194,178,139,96,55,45,27,0,0,48,103,162,191,177,130,58,0,0,59,59,59,57,51,51,50,51,52,54,60,66
S07,West Fork Mojave River,34.28425,-117.375389,1092,13.7,12.8,15.7,18,21.5,25.2,30.8,30.2,27.7,21,15.5,12.7,2.4,1,3.5,5.6,6.2,10.3,14.3,14.6,13.5,9.4,4.8,1,8,6.9,9.6,11.8,13.9,17.7,22.5,22.4,20.6,15.2,10.1,6.9,39,98,119,20,35,3,2,1,14,36,62,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,11,4,1,0,0,0,0,0,0,2,11,104,69,147,203,278,382,543,540,467,318,158,78,313,307,262,195,143,48,5,5,22,107,237,343,0,0,0,2,7,42,142,139,100,13,0,0,21,16,25,28,29,30,31,31,30,31,26,18,0,2,0,0,0,0,0,0,0,0,1,1,45,51,80,103,139,155,187,167,125,80,49,39,6,0,0,83,104,152,185,166,112,44,0,0,63,62,61,61,54,56,54,56,59,64,66,71
S08,Redwood Creek,36.69096,-118.909607,1682,8.8,7.6,9.1,11.2,15,20.4,26.3,26.6,24.6,17.9,10.6,9.2,-2.7,-5.5,-1.3,.5,2.8,8.4,11.7,11.6,10.1,5.4,-.6,-5.1,3,1.1,3.9,5.8,8.9,14.4,19,19.1,17.3,11.7,5,2.1,106,163,247,25,39,15,2,1,10,68,60,16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,47,23,8,1,0,0,0,0,1,13,39,21,8,28,55,130,281,434,437,371,210,44,15,466,470,440,366,283,119,24,26,60,201,391,491,0,0,0,0,1,10,55,60,40,3,0,0,8,3,11,16,23,30,31,31,30,28,13,4,9,37,27,2,2,0,0,0,0,0,4,2,33,38,56,74,103,124,158,146,111,69,37,31,0,0,0,48,64,109,156,145,101,1,0,0,60,54,64,64,61,63,57,56,57,61,63,68
S10,North Fork Middle Fork Tule,36.20081,-118.650917,1288,9.6,9.5,11.3,14.8,18.5,23.7,29.2,29.4,27,20.2,12.1,10.2,.7,-1.5,2.4,4.3,5.5,11.1,14.6,14.7,13,8.5,2.8,-1.3,5.2,4,6.9,9.6,12,17.4,21.9,22,20,14.4,7.5,4.5,84,137,228,22,33,9,1,0,8,51,60,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19,23,10,2,0,0,0,0,0,0,6,21,45,26,74,142,223,371,524,527,449,292,89,37,401,389,347,254,193,54,6,7,27,129,317,417,0,0,0,1,3,37,124,127,86,9,0,0,17,10,22,26,28,30,31,31,30,30,22,11,3,9,4,0,0,0,0,0,0,0,2,1,33,41,59,85,119,140,171,157,118,74,38,29,0,0,0,63,86,130,170,157,110,23,0,0,70,62,70,66,60,62,58,58,59,64,69,78
S11,Mill Creek,34.07808,-116.87558,1990,8.6,7.1,9.8,12.9,16.3,20.4,25.2,24.7,22.3,17,10.1,7.6,-4.5,-6.3,-3.6,-1.1,.2,5.3,9.6,9.4,7.1,2.6,-2.1,-5.7,2,.4,3.1,5.9,8.2,12.8,17.4,17,14.7,9.8,4,.9,36,110,131,40,46,3,7,1,22,57,96,68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42,55,29,8,1,0,0,0,0,1,18,52,15,6,22,57,112,235,385,374,293,161,32,10,498,488,463,363,303,153,46,57,115,254,421,526,0,0,0,0,1,5,28,27,17,1,0,0,5,2,6,11,15,28,31,31,28,22,9,3,4,31,21,4,3,0,0,0,0,0,9,11,38,40,65,87,117,134,159,143,110,75,41,34,1,0,0,48,71,131,152,142,88,17,0,0,55,52,54,54,50,54,54,55,54,55,59,63
S15,Rock Creek,43.37876,-122.952072,1168,7.7,7.1,8,10.1,14.2,19.3,24.3,26.2,25.4,16.1,9.3,7.7,.1,-.9,1.7,1.1,3.7,8.2,10.9,11.9,11.9,7.6,1.7,-1.4,3.9,3.1,4.8,5.6,8.9,13.8,17.6,19.1,18.6,11.8,5.5,3.1,266,213,595,325,214,78,38,4,23,135,342,143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,28,18,9,1,0,0,0,0,1,11,30,29,19,39,51,132,263,391,437,409,214,52,23,441,412,410,373,281,133,43,26,41,196,376,458,1,0,1,1,3,8,30,60,60,6,1,0,15,11,20,18,25,30,31,31,30,30,19,11,16,20,36,35,10,0,0,0,0,0,19,10,20,26,39,60,90,112,138,131,97,46,23,18,0,0,0,0,0,34,100,128,74,0,0,0,74,72,78,70,66,65,60,58,60,73,74,79
S16,O'Neil Creek,41.80979,-123.118874,1092,8,7.7,9.4,12.6,16.8,22.7,28.2,29.4,27.9,18,10.5,8.1,-.8,-2.3,1,1,3.7,8.7,13.1,13.8,12.2,7.6,1.4,-2.4,3.6,2.7,5.2,6.8,10.2,15.7,20.6,21.6,20.1,12.8,5.9,2.8,90,85,267,82,58,28,10,1,4,61,100,47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,32,16,6,0,0,0,0,0,0,10,32,26,16,44,73,169,320,485,514,452,244,59,20,449,425,399,337,236,89,11,8,26,171,362,467,1,0,1,2,4,18,94,118,88,9,1,0,13,8,18,17,25,30,31,31,30,30,18,9,6,10,13,4,1,0,0,0,0,0,5,4,24,30,47,74,107,135,161,150,112,56,28,20,0,0,0,0,49,107,152,149,108,0,0,0,69,65,71,62,59,58,57,55,55,67,69,78
S17,Deep Creek,41.66546,-123.113411,680,8.2,9,11.6,15.8,20.2,26.2,31.9,32.9,31,21.2,11.8,8.1,-1.7,-2.5,1.6,2.2,4.5,9.7,13.9,14.2,12.1,7.3,1.2,-3.1,3.3,3.2,6.6,9,12.3,17.9,22.9,23.6,21.6,14.3,6.5,2.5,14,8,12,10,26,21,11,1,2,11,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31,28,11,3,0,0,0,0,0,0,8,35,23,20,68,126,232,387,555,574,497,289,68,18,460,409,355,272,185,45,4,3,16,132,347,478,1,0,1,3,9,45,154,174,123,16,1,0,11,7,20,21,27,30,31,31,30,30,18,7,1,1,0,0,0,0,0,0,0,0,1,1,25,34,55,88,126,157,187,172,128,68,31,21,10,26,42,78,100,135,176,171,127,57,9,0,66,60,67,57,53,52,50,49,48,58,65,75
S18,Little Jameson Creek,39.74298,-120.70401,1593,7,6,8.1,11.4,14.7,20.7,27.4,27.7,26,18.1,9,7.4,-4.4,-6.5,-2.6,-1.2,.8,5.7,9.3,9.1,7.7,3.3,-2.4,-6.6,1.3,-.2,2.7,5.1,7.7,13.2,18.3,18.4,16.9,10.7,3.3,.4,91,220,374,45,87,56,2,1,5,82,80,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,50,64,32,10,1,0,0,0,0,1,23,60,11,5,19,44,100,245,414,415,357,184,26,8,519,506,475,387,318,146,31,35,68,227,440,544,0,0,0,0,0,6,42,46,35,2,0,0,5,2,8,11,17,28,31,31,29,24,9,3,14,79,75,6,8,0,0,0,0,0,10,3,27,0,50,74,103,131,169,154,116,66,30,22,0,0,0,29,15,75,167,152,110,0,0,0,59,55,62,58,56,55,49,47,48,54,61,71
S29,Oregon Creek,39.39442,-121.083023,440,13.7,13.7,15.4,18.5,21.4,27.9,34.5,34.8,33.4,25.3,16.7,14.7,1.8,.7,4.9,6,7.5,11.9,15.6,15,14.4,9.7,3.7,-.2,7.8,7.2,10.2,12.3,14.5,19.9,25,24.9,23.9,17.5,10.2,7.3,96,211,429,45,72,32,1,1,4,89,94,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,10,4,1,0,0,0,0,0,0,2,10,96,76,164,221,296,447,619,615,566,388,161,87,322,298,245,183,126,22,1,2,7,59,235,330,0,0,0,3,10,81,218,214,176,34,0,0,20,15,28,28,30,30,31,31,30,31,24,14,1,3,1,0,0,0,0,0,0,0,1,0,37,46,68,98,130,165,205,188,143,86,44,31,0,0,0,53,58,133,204,187,139,0,0,0,62,58,66,61,58,54,49,47,48,54,59,73
