ID,ID2,Latitude,Longitude,Elevation,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12,Rad01,Rad02,Rad03,Rad04,Rad05,Rad06,Rad07,Rad08,Rad09,Rad10,Rad11,Rad12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD01,NFFD02,NFFD03,NFFD04,NFFD05,NFFD06,NFFD07,NFFD08,NFFD09,NFFD10,NFFD11,NFFD12,PAS01,PAS02,PAS03,PAS04,PAS05,PAS06,PAS07,PAS08,PAS09,PAS10,PAS11,PAS12,Eref01,Eref02,Eref03,Eref04,Eref05,Eref06,Eref07,Eref08,Eref09,Eref10,Eref11,Eref12,CMD01,CMD02,CMD03,CMD04,CMD05,CMD06,CMD07,CMD08,CMD09,CMD10,CMD11,CMD12,RH01,RH02,RH03,RH04,RH05,RH06,RH07,RH08,RH09,RH10,RH11,RH12
S02,Sweetwater River,32.89928,-116.5849,1168,13.2,11.5,14.3,16.2,20,25.3,31.4,32.7,27.8,22.3,16.5,12.8,2.5,1.6,2.1,2,4.5,7.2,12,13.4,11.5,5.4,2.3,.1,7.9,6.6,8.2,9.1,12.2,16.2,21.7,23.1,19.6,13.9,9.4,6.5,112,337,159,67,36,5,2,4,8,5,40,28,13.1,13.2,19.1,24,23.1,26.5,27.1,25.1,20.8,18.5,14.6,13.4,9,11,7,2,0,0,0,0,0,0,3,12,100,63,107,129,229,337,517,559,439,276,139,69,318,316,305,268,188,77,7,4,30,143,258,355,0,0,0,1,3,23,119,158,79,7,0,0,22,18,21,20,27,29,31,31,30,28,21,15,1,6,1,1,0,0,0,0,0,0,0,0,46,48,79,101,134,164,200,191,134,96,57,43,0,0,0,34,99,159,199,187,126,91,18,0,65,67,61,55,53,48,47,47,53,50,55,62
S07,West Fork Mojave River,34.28425,-117.375389,1092,13,11.6,15.2,16.5,20.3,24.6,31.3,32.1,26.8,20.3,15.9,12.4,3.4,2.4,2.9,3.1,5.3,8.5,13.7,15,13.2,7.1,3.8,.7,8.2,7,9.1,9.8,12.8,16.6,22.5,23.6,20,13.7,9.9,6.5,122,517,134,60,52,19,0,10,33,5,39,31,9,9.9,16.5,21.9,22.8,26.2,26.9,24.1,18.4,15.1,10.2,9.1,8,10,5,2,0,0,0,0,0,0,2,12,108,73,131,149,246,347,541,574,450,273,151,71,308,303,279,246,172,70,5,3,27,146,245,353,0,0,0,1,4,27,141,174,87,7,0,0,24,20,23,23,28,30,31,31,30,30,24,17,1,8,1,1,0,0,0,0,0,0,0,0,42,45,79,99,133,156,193,179,121,81,51,39,0,0,0,39,81,137,192,169,87,77,13,0,68,69,61,58,54,53,51,53,60,60,62,65
S08,Redwood Creek,36.69096,-118.909607,1682,9.1,6.1,9.2,9.8,13.1,19.2,26.2,27.6,22.2,15.6,10.5,7.6,-1.5,-3.1,-1.4,-.7,2.4,6.6,12,12.5,9.8,2.8,-.2,-5.1,3.8,1.5,3.9,4.5,7.8,12.9,19.1,20,16,9.2,5.2,1.3,244,586,238,174,105,81,1,1,34,31,66,60,10.2,12.4,18.7,23.7,25.7,29.1,29.8,27.8,22.1,18.8,12.7,10.9,27,43,23,13,1,0,0,0,0,2,12,48,28,10,28,37,100,236,438,466,330,144,47,11,444,458,439,405,318,152,22,17,85,273,385,516,0,0,0,0,0,5,58,81,26,1,0,0,11,6,11,12,22,29,31,31,30,23,14,4,15,111,25,32,9,0,0,0,0,0,4,9,33,33,56,69,92,121,157,150,98,64,36,29,0,0,0,0,0,40,156,149,64,33,0,0,64,67,64,64,65,61,58,56,62,59,64,61
S10,North Fork Middle Fork Tule,36.20081,-118.650917,1288,10,8.1,11.3,13.4,17.1,22.5,29.3,30.6,24.8,18.3,12.1,9.1,1.9,.6,2.3,2.8,5.1,9.1,14.8,15.4,12.6,6,3,-1.3,5.9,4.4,6.8,8.1,11.1,15.8,22.1,23,18.7,12.2,7.5,3.9,175,587,237,173,93,76,0,1,33,25,60,65,9.5,11.6,18.5,23.5,25.5,28.7,29,26.6,20.7,17.5,11.6,10.4,15,21,10,3,0,0,0,0,0,1,5,25,57,30,72,103,194,323,528,557,410,225,91,30,377,378,349,297,217,86,6,4,41,188,314,434,0,0,0,0,2,19,128,156,61,3,0,0,20,15,22,23,28,30,31,31,30,28,22,11,5,31,4,4,1,0,0,0,0,0,2,3,32,34,60,81,111,137,171,163,107,71,38,29,0,0,0,0,18,61,171,163,73,46,0,0,73,75,70,65,62,59,58,57,63,61,70,70
S11,Mill Creek,34.07808,-116.87558,1990,7.8,5.9,9,11.2,15.1,19.7,25.7,26.3,21.3,16.2,10.6,7.4,-3.6,-4.8,-4.2,-3.7,-.5,3.6,9,9.6,6.8,.4,-3.1,-6,2.1,.5,2.4,3.8,7.3,11.6,17.3,18,14,8.3,3.7,.7,131,476,145,82,57,10,1,14,32,7,49,34,15.3,15.3,21.3,25,25.7,29.1,29.5,27.5,23.8,21.4,17,15.2,41,54,34,17,2,0,0,0,0,3,20,55,15,7,17,29,89,200,382,402,272,121,30,9,496,485,484,428,332,192,48,41,132,302,428,533,0,0,0,0,0,3,27,40,13,1,0,0,7,4,5,5,12,25,31,31,28,16,7,3,15,131,33,22,6,0,0,0,0,0,5,6,35,36,62,82,111,133,164,154,105,74,43,33,0,0,0,0,54,123,163,140,74,67,0,0,60,61,54,51,51,51,52,52,56,51,54,57
S15,Rock Creek,43.37876,-122.952072,1168,8.6,8.6,9.4,12.4,14.8,20,26.4,26.9,24.1,15.5,9.5,7.2,2.3,2.5,1.6,1.9,4,8.6,12.8,11.8,11.3,5.9,4.1,-.3,5.5,5.5,5.5,7.1,9.4,14.3,19.6,19.4,17.7,10.7,6.8,3.4,550,395,365,196,278,68,9,3,29,165,766,501,3.4,7.1,10.4,15.6,16.9,23.8,24.5,22.7,16.2,8.8,3.6,3.7,17,15,14,5,1,0,0,0,0,1,7,28,49,45,49,81,145,277,453,446,380,184,74,25,392,345,389,326,267,122,18,23,55,228,337,448,1,0,1,2,3,10,69,66,45,4,1,0,21,20,20,20,26,30,31,31,30,28,25,14,18,12,15,9,10,0,0,0,0,0,26,31,20,26,44,69,93,115,147,136,91,48,20,19,0,0,0,0,0,48,138,133,63,0,0,0,78,79,74,66,65,65,60,56,62,69,82,73
S16,O'Neil Creek,41.80979,-123.118874,1092,8.5,8,10.8,13.8,17,22.9,29.7,30,26.1,16.9,10.4,6.7,1.6,.8,.8,1.6,3.2,8.3,14.4,13.9,11.9,5.9,3.4,-1.6,5.1,4.4,5.8,7.7,10.1,15.6,22,22,19,11.4,6.9,2.5,344,239,179,64,55,22,1,2,12,59,383,103,4.6,8.4,12.5,17.8,18.8,25.6,25.5,23.4,17.8,11.9,6,5.5,19,20,13,4,0,0,0,0,0,1,7,35,43,30,53,92,165,318,528,526,420,203,77,18,404,377,380,311,239,91,6,7,37,207,334,477,1,0,1,2,4,18,127,127,67,5,1,0,20,16,17,19,24,30,31,31,30,28,23,11,13,13,6,2,1,0,0,0,0,0,12,9,22,28,53,78,109,137,169,153,103,55,25,21,0,0,0,15,54,115,167,152,92,0,0,0,76,75,67,61,57,56,56,54,59,65,76,69
S17,Deep Creek,41.66546,-123.113411,680,8.6,9.2,12.9,16.9,20.3,26.3,33.4,33.5,29.2,20.1,11.7,6.6,.8,.6,1.5,2.7,3.9,9.3,15.2,14.5,11.9,5.5,3.1,-2.3,4.7,4.9,7.2,9.8,12.1,17.8,24.3,24,20.5,12.8,7.4,2.1,58,22,8,8,25,17,2,1,5,10,84,13,5.5,9.3,13.3,18.3,19,25.7,25.8,24,19,13.3,7.5,6.7,21,18,9,2,0,0,0,0,0,0,6,39,39,36,81,147,226,384,597,587,465,245,87,16,414,363,338,248,191,47,2,3,23,171,319,489,1,0,2,4,8,43,196,187,98,9,1,0,17,15,19,22,26,30,31,31,30,28,23,9,3,1,0,0,0,0,0,0,0,0,2,1,24,31,60,92,128,158,194,175,119,67,29,22,0,10,51,84,103,142,192,174,115,57,0,11,73,71,63,56,51,51,50,48,51,56,71,66
S18,Little Jameson Creek,39.74298,-120.70401,1593,7.1,4.7,8.8,10.9,13.1,19.9,27.4,28.4,23.2,15.5,8.8,4.8,-2.3,-3.6,-3.1,-1.9,.3,4.4,10.1,9.7,7.9,1.6,-.4,-6,2.4,.6,2.8,4.5,6.7,12.1,18.8,19,15.6,8.6,4.2,-.6,402,513,225,124,127,50,2,2,62,48,239,110,7.2,10.5,15.7,19.9,20.4,25.7,27.7,26,19.4,15.5,9.1,7.9,38,53,31,13,2,0,0,0,0,2,17,74,17,7,19,37,76,214,427,435,317,128,35,6,486,484,473,405,350,178,26,27,95,294,414,572,0,0,0,0,0,3,50,59,22,1,0,0,9,5,7,9,15,27,31,31,29,20,14,3,42,140,43,23,18,0,0,0,0,0,21,31,26,27,53,73,94,129,167,157,102,60,28,22,0,0,0,0,0,79,165,155,40,11,0,0,67,69,59,57,59,53,51,47,54,56,69,62
S29,Oregon Creek,39.39442,-121.083023,440,13.9,12.3,16.2,17.9,19.7,27,34.4,35.5,30.6,23,16.5,12.1,3.8,3.7,4.6,5.4,7,10.7,16.3,15.7,14.4,7.8,5.3,.3,8.9,8,10.4,11.7,13.4,18.8,25.4,25.6,22.5,15.4,10.9,6.2,459,528,204,158,90,26,1,1,35,51,276,113,4.6,8.4,14.2,19.3,20,25.7,27.8,25.6,18.2,13.9,6.9,6.1,7,8,3,1,0,0,0,0,0,0,2,13,127,95,171,199,263,414,631,636,523,324,180,64,287,275,238,199,157,33,1,1,12,102,215,363,0,0,1,2,6,60,230,235,145,14,1,0,25,23,27,27,30,30,31,31,30,30,27,16,4,5,0,0,0,0,0,0,0,0,2,2,36,39,72,95,120,162,203,191,127,79,41,32,0,0,0,0,29,136,202,190,93,28,0,0,67,71,63,61,61,53,51,47,54,55,64,63
