ID,ID2,Latitude,Longitude,Elevation,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12,Rad01,Rad02,Rad03,Rad04,Rad05,Rad06,Rad07,Rad08,Rad09,Rad10,Rad11,Rad12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD01,NFFD02,NFFD03,NFFD04,NFFD05,NFFD06,NFFD07,NFFD08,NFFD09,NFFD10,NFFD11,NFFD12,PAS01,PAS02,PAS03,PAS04,PAS05,PAS06,PAS07,PAS08,PAS09,PAS10,PAS11,PAS12,Eref01,Eref02,Eref03,Eref04,Eref05,Eref06,Eref07,Eref08,Eref09,Eref10,Eref11,Eref12,CMD01,CMD02,CMD03,CMD04,CMD05,CMD06,CMD07,CMD08,CMD09,CMD10,CMD11,CMD12,RH01,RH02,RH03,RH04,RH05,RH06,RH07,RH08,RH09,RH10,RH11,RH12
S02,Sweetwater River,32.89928,-116.5849,1168,12.1,13.8,14.4,20.5,22.7,29.6,33.6,32.6,27.1,23.5,15.6,15.3,1.1,.2,.9,4.6,6.2,9.1,14.5,12.8,9.5,7.1,3.1,2.1,6.6,7,7.7,12.5,14.4,19.4,24,22.7,18.3,15.3,9.4,8.7,46,74,55,16,4,5,13,1,17,35,249,78,12.9,15.8,19.4,25,25.1,28,26,25.8,22.4,17.1,13.9,12.2,13,10,8,1,0,0,0,0,0,0,3,7,70,72,92,228,296,430,589,547,398,321,138,124,358,304,323,175,126,27,2,5,46,105,259,287,0,0,0,4,10,70,188,147,54,13,0,1,18,14,18,26,29,30,31,31,29,30,23,21,1,1,1,0,0,0,0,0,0,0,3,0,45,57,81,121,149,191,211,192,134,98,54,38,0,0,26,105,144,186,198,191,117,63,0,0,64,56,57,52,51,44,48,46,50,52,60,69
S07,West Fork Mojave River,34.28425,-117.375389,1092,12.3,15,15.3,21.3,23.2,29.8,33.8,31.8,26,22.1,14.8,15.4,1,1.3,1.4,6.3,7.4,11.3,16.5,14,11.7,9,4.5,3.1,6.6,8.1,8.3,13.8,15.3,20.6,25.1,22.9,18.9,15.6,9.7,9.3,42,49,34,4,11,12,1,1,17,18,121,16,9.1,12.6,17.5,23.1,25.2,27.7,25.4,25.1,19.6,14.1,9.7,8.1,13,8,6,0,0,0,0,0,0,0,3,6,71,97,110,265,321,467,623,555,416,329,146,140,356,272,302,141,104,17,1,4,38,98,251,269,0,0,0,7,14,94,222,154,64,15,0,1,18,17,19,28,30,30,31,31,30,31,25,24,1,0,0,0,0,0,0,0,0,0,1,0,43,58,82,120,148,186,204,180,120,86,47,35,1,9,48,116,137,174,203,180,102,67,0,0,63,57,56,55,53,48,53,51,58,60,67,69
S08,Redwood Creek,36.69096,-118.909607,1682,7.3,9.6,8.8,16.2,17.8,25.2,28,26.4,20.3,17.7,10.5,7.5,-3.7,-4.4,-3.6,2,4.3,10.6,13.3,10.3,7.3,3.6,-.3,-2.5,1.8,2.6,2.6,9.1,11.1,17.9,20.7,18.4,13.8,10.6,5.1,2.5,68,67,122,14,3,30,10,2,35,49,253,86,11.1,14.8,20,25.3,28.7,30.5,28,28.4,23.1,18.3,13,10.3,44,33,33,2,0,0,0,0,0,1,12,36,14,15,18,129,193,386,486,414,266,182,47,18,505,427,479,268,218,46,11,35,137,229,386,479,0,0,0,1,2,44,95,46,12,2,0,0,7,4,6,20,26,30,31,31,28,25,14,8,9,8,26,0,0,0,0,0,0,0,16,8,31,42,57,97,117,151,166,148,94,71,36,27,0,0,0,83,114,121,156,146,59,22,0,0,61,52,57,55,58,57,58,54,60,56,64,65
S10,North Fork Middle Fork Tule,36.20081,-118.650917,1288,8.1,11.4,11.1,19.6,21.1,28.4,31.5,29.4,23.4,20.2,12.4,8.5,-.6,-.6,.1,5.5,6.6,12.9,16.1,13.1,10.2,6.7,3.1,.5,3.7,5.4,5.6,12.6,13.8,20.7,23.8,21.2,16.8,13.5,7.7,4.5,66,57,103,9,6,34,8,0,30,33,225,66,10.3,14,19.8,24.9,28.2,30.2,27.2,27.3,21.7,16.9,11.7,9.8,27,16,14,1,0,0,0,0,0,0,5,21,27,43,50,230,277,469,582,503,353,265,95,37,445,349,387,174,143,16,2,10,70,153,309,415,0,0,0,4,7,95,181,110,34,6,0,0,13,12,15,27,29,30,31,31,30,29,23,16,4,2,4,0,0,0,0,0,0,0,5,3,31,46,63,109,133,169,184,162,105,77,38,27,0,0,0,100,127,135,176,162,75,44,0,0,70,60,63,57,56,56,57,54,60,59,69,74
S11,Mill Creek,34.07808,-116.87558,1990,6.8,8.8,9.1,15.7,17.8,24.4,27.8,26,20.4,17.7,9.3,10.2,-5.6,-6,-5.6,-.5,1.6,6.1,11.7,8.7,5.3,2.4,-2.3,-3.6,.6,1.4,1.8,7.6,9.7,15.3,19.7,17.3,12.9,10,3.5,3.3,46,58,46,10,8,7,5,1,34,22,219,35,15.3,17.9,22,26.1,28,30.3,28.1,28.5,24.9,20.3,16.5,14.2,59,43,41,4,0,0,0,0,0,1,21,29,9,10,13,92,153,307,456,383,237,166,28,24,540,460,505,312,258,99,17,52,162,248,435,453,0,0,0,0,1,15,71,30,9,1,0,0,4,3,3,13,19,29,31,31,27,22,9,6,9,11,14,0,0,0,0,0,1,0,25,2,34,45,63,101,125,160,172,154,103,78,39,29,0,0,18,91,116,153,167,153,69,55,0,0,55,49,49,49,50,47,54,50,54,53,60,60
S15,Rock Creek,43.37876,-122.952072,1168,6.6,7.5,8.2,14.9,17.2,22.7,29,25.5,19.3,15.8,5.5,6.9,-1.7,-1.3,-1.5,2.8,3.8,7.8,11.6,9.6,8.9,4.5,-1.5,-2.3,2.4,3.1,3.3,8.8,10.5,15.2,20.3,17.6,14.1,10.1,2,2.3,40,217,267,102,79,89,28,15,118,244,325,178,6.1,8.5,11.6,16.7,19.3,24,24.3,21.6,13.9,8.3,4.9,4.9,38,28,27,3,0,0,0,0,0,1,34,37,17,19,23,122,177,306,475,390,274,169,17,17,485,412,457,276,231,100,13,48,130,244,479,483,0,0,0,3,5,15,86,33,13,3,0,0,11,10,10,23,25,29,31,31,29,26,11,9,4,20,39,2,2,0,0,0,1,1,62,17,20,27,45,80,108,136,170,133,74,51,19,16,0,0,0,0,29,47,141,118,0,0,0,0,70,69,66,61,58,55,51,53,67,64,75,76
S16,O'Neil Creek,41.80979,-123.118874,1092,8.5,9.5,9.9,18.1,19.6,26.3,32.1,28.5,21.7,17.8,7.4,8.2,-2.6,-1.9,-2,2.5,4.1,9,13.8,11.3,9.2,4.8,-1.5,-2,3,3.8,4,10.3,11.8,17.6,22.9,19.9,15.4,11.3,2.9,3.1,14,92,93,12,21,20,7,5,37,75,103,62,7.5,10.4,14,19.4,22,26,24.6,22.5,15.8,11.5,7,6.3,33,24,23,2,0,0,0,0,0,1,26,30,21,24,29,161,214,379,555,462,314,199,23,22,469,394,437,233,199,50,4,18,98,210,452,459,0,0,0,5,7,40,154,78,22,5,0,0,9,9,9,22,26,30,31,31,29,27,11,10,1,6,9,0,0,0,0,0,0,0,14,4,26,34,53,98,123,159,189,151,88,59,24,18,11,0,0,86,102,138,182,146,51,0,0,0,62,61,59,52,53,50,49,51,62,59,69,74
S17,Deep Creek,41.66546,-123.113411,680,8.6,10.8,12.1,21.3,23,29.8,35.8,32,24.9,21,8.7,8.2,-3.4,-2,-1.3,3.6,4.8,10.1,14.6,11.9,9.2,4.6,-1.6,-2.7,2.6,4.4,5.4,12.5,13.9,20,25.2,21.9,17,12.8,3.5,2.8,2,8,4,1,9,15,10,3,15,13,22,9,8.5,11.2,14.8,20,22.3,26.2,24.8,23.2,17,12.9,8.4,7.5,36,20,15,1,0,0,0,0,0,0,21,33,18,30,47,226,280,448,624,524,361,244,28,20,480,376,392,177,140,22,1,7,65,172,434,469,0,0,1,10,15,82,224,125,36,9,0,0,7,9,11,24,27,30,31,31,29,26,10,8,0,0,0,0,0,0,0,0,0,0,3,1,26,37,60,113,143,181,214,171,103,71,27,19,24,30,56,111,134,166,204,168,88,58,4,8,58,57,56,48,47,45,44,45,54,51,64,71
S18,Little Jameson Creek,39.74298,-120.70401,1593,4.8,8.2,7.7,16.5,18.5,25.7,29.3,26.5,20,17.4,7.1,4.6,-6.6,-5.9,-5.8,-.9,.7,7.3,10.1,6.9,4.8,1.4,-3.5,-5.3,-.9,1.1,.9,7.8,9.6,16.5,19.7,16.7,12.4,9.4,1.8,-.3,34,136,202,11,6,8,7,6,71,50,225,140,9.3,12.1,16.3,21.1,24.7,28.5,26.4,25.4,19.4,15,9.9,7.6,83,47,52,4,0,0,0,0,0,2,37,70,5,9,10,96,151,344,456,363,224,149,16,6,588,468,532,307,261,72,17,64,174,268,486,566,0,0,0,0,1,26,71,23,7,1,0,0,3,3,3,12,16,29,31,30,26,19,6,4,10,30,89,0,0,0,0,0,2,0,46,37,0,36,51,97,124,160,180,151,92,66,27,0,0,0,0,86,118,152,174,145,21,16,0,0,58,51,52,47,46,47,47,44,54,51,62,61
S29,Oregon Creek,39.39442,-121.083023,440,11.8,16.1,15,23.1,24.7,32.7,36.3,33.4,27.5,24.7,15.2,11.8,-.3,1.6,1.7,6.5,7.4,13.3,16.3,12.7,11.4,7.8,2.5,.9,5.8,8.9,8.4,14.8,16,23,26.3,23,19.5,16.2,8.9,6.4,41,120,213,12,2,8,2,4,63,51,269,158,6.9,10.2,15.2,20.6,24.4,28.5,26.6,24.9,18.3,13.4,7.7,5.8,16,6,6,0,0,0,0,0,0,0,3,13,54,116,111,294,343,539,658,558,433,349,123,67,383,252,301,115,87,6,1,4,32,83,275,358,0,0,0,11,19,155,257,158,75,20,0,0,14,18,20,28,30,30,31,31,30,30,21,17,1,1,1,0,0,0,0,0,0,0,4,3,34,52,71,121,151,196,218,184,118,86,41,31,0,0,0,109,149,188,216,180,55,35,0,0,60,54,58,51,50,47,47,44,53,51,59,63
