ID,ID2,Latitude,Longitude,Elevation,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12,Rad01,Rad02,Rad03,Rad04,Rad05,Rad06,Rad07,Rad08,Rad09,Rad10,Rad11,Rad12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD01,NFFD02,NFFD03,NFFD04,NFFD05,NFFD06,NFFD07,NFFD08,NFFD09,NFFD10,NFFD11,NFFD12,PAS01,PAS02,PAS03,PAS04,PAS05,PAS06,PAS07,PAS08,PAS09,PAS10,PAS11,PAS12,Eref01,Eref02,Eref03,Eref04,Eref05,Eref06,Eref07,Eref08,Eref09,Eref10,Eref11,Eref12,CMD01,CMD02,CMD03,CMD04,CMD05,CMD06,CMD07,CMD08,CMD09,CMD10,CMD11,CMD12,RH01,RH02,RH03,RH04,RH05,RH06,RH07,RH08,RH09,RH10,RH11,RH12
S02,Sweetwater River,32.89928,-116.5849,1168,14.1,14,14.1,18.7,23.2,27.7,30.4,31,28.9,20.9,14.9,15.1,2.5,2.9,1.6,4.2,6.9,10.2,12.4,13.6,10.8,6.9,1.3,1.8,8.3,8.4,7.8,11.4,15,19,21.4,22.3,19.8,13.9,8.1,8.5,20,151,82,29,5,2,1,19,3,35,7,3,12.6,14,19.9,24.8,26.3,26.3,27.4,23.9,21.9,17.2,15.1,13.2,8,7,7,1,0,0,0,0,0,0,5,7,111,105,97,193,313,418,507,535,444,277,103,118,305,264,317,205,111,31,8,6,28,142,299,293,0,0,0,2,12,63,112,135,83,7,0,0,22,21,20,25,30,30,31,31,30,29,18,20,0,1,1,0,0,0,0,0,0,0,0,0,49,55,78,111,150,174,191,178,142,87,53,50,29,0,0,82,146,172,190,159,138,52,46,43,62,64,60,55,52,50,50,52,49,57,57,55
S07,West Fork Mojave River,34.28425,-117.375389,1092,13.8,13.8,15.1,18.9,24,27.9,30.3,30.5,27.8,19.4,14.6,14.8,3.2,3.7,2.3,5.1,7.9,11.5,13.5,14.5,12.2,8.5,2.4,2.6,8.5,8.8,8.7,12,16,19.7,21.9,22.5,20,14,8.5,8.7,34,207,100,56,11,4,0,6,7,45,2,2,7.9,10.3,17.5,22.6,25.7,26.6,27.2,23,19.8,13.8,11.3,8.9,8,6,6,1,0,0,0,0,0,0,4,7,116,114,120,207,341,440,523,543,449,279,114,124,299,254,290,190,88,24,6,5,27,140,286,287,0,0,0,3,19,77,124,142,86,7,0,1,24,23,22,27,30,30,31,31,30,30,21,22,0,1,1,0,0,0,0,0,0,0,0,0,45,51,80,109,152,172,185,169,129,74,49,46,11,0,0,53,141,168,185,164,123,29,47,41,65,67,59,57,53,53,53,55,55,66,61,58
S08,Redwood Creek,36.69096,-118.909607,1682,9.7,8.6,9.9,13.2,18.3,23.7,25.2,26.5,23.3,15.8,9.7,10.1,-1.4,-1.7,-2.3,.8,5.4,9.9,10.5,11.2,7.8,4,-2.8,-2.4,4.1,3.5,3.8,7,11.9,16.8,17.9,18.9,15.5,9.9,3.5,3.8,196,311,117,78,30,50,1,3,10,106,7,7,9,12.1,20.2,24.1,27.5,30.4,30.5,26.7,24,18,14.2,10.4,25,26,24,5,0,0,0,0,0,1,22,25,31,21,27,77,215,353,399,430,317,163,28,29,433,403,443,332,198,65,38,28,95,251,437,437,0,0,0,0,3,29,34,55,22,1,0,0,11,9,8,17,28,30,31,31,29,25,8,9,11,25,13,4,0,0,0,0,0,0,1,0,35,38,60,83,118,143,154,147,109,63,36,35,0,0,0,5,88,92,153,143,98,0,29,29,62,64,58,60,60,59,57,56,54,62,57,51
S10,North Fork Middle Fork Tule,36.20081,-118.650917,1288,10.6,10.4,11.9,16.6,21.8,26.8,28.4,29.5,26.1,18.2,11.2,11.3,2.1,2.1,1.5,4.6,8.1,12.5,13.5,14.2,10.8,7.2,.5,1.1,6.3,6.3,6.7,10.6,15,19.7,21,21.8,18.4,12.7,5.8,6.2,135,276,132,67,18,42,0,4,5,64,3,4,8.1,11.3,19.8,23.8,27.4,29.8,29.6,25.5,22.6,16.6,13.1,10,14,13,10,1,0,0,0,0,0,0,10,13,64,57,70,170,312,439,494,521,403,242,57,64,365,325,353,226,112,24,10,7,44,174,365,363,0,0,0,1,12,76,102,123,57,4,0,0,21,19,19,26,30,30,31,31,30,30,16,18,3,6,3,0,0,0,0,0,0,0,0,0,34,39,64,94,134,158,168,160,119,68,38,36,0,0,0,27,116,117,168,156,114,4,35,30,72,72,66,62,58,58,57,56,55,65,65,61
S11,Mill Creek,34.07808,-116.87558,1990,8.5,8.2,8.9,13.7,18.7,22.7,24.7,24.7,22.4,15.2,9.1,9.7,-3.7,-3.5,-4.7,-1.5,2.2,6.6,9,9.3,5.9,1.9,-4.5,-4.2,2.4,2.3,2.1,6.1,10.4,14.7,16.9,17,14.2,8.5,2.3,2.7,30,201,114,64,12,2,1,10,8,68,5,3,14.4,15.9,22.1,25.9,28.6,29.3,29.8,26.3,25.1,20.1,17.9,15,39,35,38,7,0,0,0,0,0,2,31,33,17,14,15,60,175,290,368,373,276,127,19,20,487,434,495,358,232,112,57,58,129,295,471,470,0,0,0,0,1,12,21,26,14,1,0,0,6,6,4,10,21,29,31,31,27,20,5,5,3,27,31,5,0,0,0,0,0,1,1,0,37,42,62,91,129,147,157,144,113,69,40,38,7,0,0,27,117,145,156,134,105,1,35,31,57,59,53,51,50,52,54,55,51,58,53,50
S15,Rock Creek,43.37876,-122.952072,1168,6.7,8.5,8.8,14,16.1,22.2,24.4,25.2,22.3,15.9,7.4,7.8,.6,2.3,.1,2.8,5.8,8.9,11.3,10.7,10.9,6.8,.3,1,3.7,5.4,4.5,8.4,10.9,15.6,17.9,18,16.6,11.4,3.8,4.4,638,359,166,268,140,52,34,6,54,206,175,252,4.4,6.4,11.4,16.4,18.1,23.6,24.5,22.5,15.1,8.5,5,3.9,28,16,19,3,0,0,0,0,0,1,19,21,27,43,35,111,189,316,399,402,349,202,31,36,448,349,421,288,221,92,38,41,73,208,425,418,1,0,1,3,6,17,34,39,32,5,0,0,17,20,15,23,29,30,31,31,30,29,15,18,42,12,13,6,2,0,0,0,0,0,18,10,18,26,45,75,96,130,138,128,84,47,21,19,0,0,0,0,0,78,104,122,30,0,0,0,79,79,70,64,67,60,61,57,65,71,75,74
S16,O'Neil Creek,41.80979,-123.118874,1092,7.2,8.8,10.7,16,18.9,25.7,27.5,28.2,24.8,16.8,8.7,8.1,.1,1.3,-.4,2.9,6.1,9.6,13.3,12.8,11.3,6.9,-.1,.2,3.7,5.1,5.1,9.5,12.5,17.7,20.4,20.5,18.1,11.9,4.3,4.1,318,197,72,99,26,10,16,6,10,79,54,63,5.7,7.7,14.3,18.4,20.5,25.9,24.9,22.9,16.9,11.5,7.1,5.6,28,17,16,2,0,0,0,0,0,1,16,23,27,39,43,139,237,380,477,480,392,215,36,33,447,358,402,257,181,49,13,14,49,196,411,427,1,0,1,4,9,41,88,92,51,6,0,0,15,17,14,23,29,30,31,31,30,29,14,16,21,7,4,1,0,0,0,0,0,0,5,3,21,29,54,87,114,153,156,144,98,53,25,22,0,0,0,0,88,143,139,139,88,0,0,0,75,74,63,58,60,53,59,56,60,68,70,68
S17,Deep Creek,41.66546,-123.113411,680,7.4,10,12.8,19.2,22.3,29.2,31.2,31.7,28,19.9,9.9,8.1,-.6,1.2,.3,4,6.9,10.7,14.1,13.3,11.2,6.6,-.2,-.5,3.4,5.6,6.5,11.6,14.6,20,22.6,22.5,19.6,13.3,4.8,3.8,52,18,3,12,13,7,19,3,5,14,12,8,6.6,8.5,15.2,18.9,20.8,26.2,25.1,23.5,18.1,12.9,8.5,6.8,30,15,11,1,0,0,0,0,0,0,14,25,24,46,67,197,300,448,546,542,438,258,42,29,456,342,357,201,123,22,4,5,31,159,395,437,1,0,1,8,18,82,145,141,78,11,0,0,13,17,16,25,30,30,31,31,30,29,14,14,4,1,0,0,0,0,0,0,0,0,1,0,22,33,61,101,134,175,181,166,115,65,28,23,0,15,58,90,121,168,162,163,110,51,16,15,72,70,59,54,54,48,52,49,52,59,66,65
S18,Little Jameson Creek,39.74298,-120.70401,1593,7.4,7.2,9.8,15,18.3,24.4,26.1,27.2,23.5,16.1,7.8,7.6,-3.2,-2.7,-3.9,-.2,3.3,7.4,8.7,8.9,6.3,2.1,-3.6,-3.6,2.1,2.3,2.9,7.4,10.8,15.9,17.4,18,14.9,9.1,2.1,2,400,446,103,98,76,14,1,6,26,113,65,53,7.6,10.2,17.5,20.4,22.7,28.6,28.1,24.9,20.3,14.8,10.4,7.7,41,35,30,4,0,0,0,0,0,2,34,40,15,13,20,86,184,327,384,404,297,141,18,15,494,436,469,318,225,84,46,40,111,277,477,494,0,0,0,0,2,20,28,40,18,1,0,0,7,7,5,14,24,29,31,31,28,21,6,6,46,62,19,4,1,0,0,0,0,1,12,6,27,32,57,89,119,152,162,151,106,61,29,27,0,0,0,0,43,137,161,145,80,0,0,0,62,65,53,52,54,50,50,48,49,56,60,52
S29,Oregon Creek,39.39442,-121.083023,440,14.3,14.6,17.1,21.7,24.7,31.5,33.1,34.1,30.9,23.3,15.5,14.7,3.1,4.7,3.8,7.1,10.1,13.6,14.9,14.8,13,8.5,2.3,2.7,8.7,9.6,10.4,14.4,17.4,22.5,24,24.4,22,15.9,8.9,8.7,385,480,129,120,72,11,1,1,24,139,64,56,5,8,16.4,19.8,22.2,28.5,28,24.3,19.1,13.2,8.2,5.8,7,5,3,0,0,0,0,0,0,0,3,7,121,136,172,283,384,525,588,601,508,338,124,125,293,230,237,125,59,8,2,2,14,91,274,285,0,0,1,9,34,141,187,200,132,17,0,1,23,25,25,29,31,30,31,31,30,30,21,23,4,2,0,0,0,0,0,0,0,0,1,0,37,44,77,113,145,186,196,184,132,79,42,38,0,0,0,0,73,175,196,183,108,0,0,0,64,68,58,56,57,51,50,48,50,56,58,53
